Product ID,Failure Type
M23832,No Failure
L56153,No Failure
L56154,No Failure
H38389,No Failure
L56156,No Failure
M23837,No Failure
L56158,No Failure
M23839,No Failure
L56160,No Failure
L56161,No Failure
L56162,No Failure
M23843,No Failure
L56164,No Failure
L56165,No Failure
M23846,No Failure
L56167,No Failure
L56168,No Failure
L56169,No Failure
L56170,No Failure
M23851,No Failure
H38406,No Failure
M23853,No Failure
M23854,No Failure
L56175,No Failure
L56176,No Failure
M23857,No Failure
L56178,No Failure
L56179,No Failure
L56180,No Failure
L56181,No Failure
L56182,No Failure
L56183,No Failure
M23864,No Failure
L56185,No Failure
L56186,No Failure
L56187,No Failure
M23868,No Failure
L56189,No Failure
L56190,No Failure
M23871,No Failure
L56192,No Failure
H38427,No Failure
M23874,Overstrain Failure
L56195,No Failure
L56196,Overstrain Failure
M23877,No Failure
L56198,Tool Wear Failure
L56199,No Failure
L56200,No Failure
M23881,No Failure
L56202,No Failure
L56203,No Failure
L56204,No Failure
L56205,No Failure
M23886,No Failure
M23887,No Failure
L56208,No Failure
L56209,No Failure
M23890,No Failure
H38445,No Failure
L56212,No Failure
L56213,No Failure
H38448,No Failure
M23895,No Failure
L56216,No Failure
L56217,No Failure
L56218,No Failure
M23899,No Failure
L56220,No Failure
L56221,No Failure
M23902,No Failure
L56223,No Failure
L56224,No Failure
L56225,No Failure
L56226,No Failure
L56227,No Failure
M23908,No Failure
L56229,No Failure
M23910,No Failure
L56231,No Failure
M23912,No Failure
M23913,No Failure
M23914,No Failure
H38469,No Failure
L56236,No Failure
M23917,No Failure
M23918,No Failure
L56239,No Failure
H38474,No Failure
M23921,No Failure
L56242,No Failure
L56243,No Failure
L56244,No Failure
H38479,No Failure
L56246,No Failure
L56247,No Failure
H38482,No Failure
M23929,No Failure
L56250,No Failure
L56251,No Failure
H38486,No Failure
L56253,No Failure
M23934,No Failure
L56255,No Failure
L56256,No Failure
L56257,No Failure
L56258,No Failure
H38493,No Failure
L56260,No Failure
L56261,No Failure
L56262,No Failure
M23943,No Failure
L56264,Power Failure
H38499,No Failure
L56266,No Failure
L56267,No Failure
M23948,No Failure
L56269,No Failure
M23950,No Failure
M23951,No Failure
L56272,No Failure
M23953,No Failure
M23954,No Failure
L56275,No Failure
L56276,No Failure
L56277,No Failure
L56278,No Failure
H38513,No Failure
L56280,No Failure
H38515,No Failure
L56282,No Failure
L56283,No Failure
M23964,No Failure
M23965,No Failure
L56286,No Failure
M23967,No Failure
M23968,No Failure
L56289,No Failure
M23970,No Failure
L56291,No Failure
M23972,No Failure
L56293,No Failure
L56294,No Failure
M23975,No Failure
H38530,No Failure
M23977,No Failure
L56298,No Failure
M23979,No Failure
L56300,No Failure
L56301,No Failure
L56302,No Failure
L56303,No Failure
L56304,No Failure
L56305,No Failure
L56306,No Failure
L56307,No Failure
M23988,No Failure
L56309,No Failure
L56310,No Failure
H38545,No Failure
M23992,No Failure
L56313,No Failure
L56314,No Failure
H38549,No Failure
L56316,No Failure
L56317,No Failure
L56318,No Failure
L56319,No Failure
L56320,No Failure
L56321,No Failure
L56322,No Failure
L56323,No Failure
M24004,No Failure
L56325,No Failure
L56326,No Failure
L56327,No Failure
L56328,No Failure
M24009,No Failure
M24010,No Failure
L56331,No Failure
L56332,No Failure
L56333,No Failure
L56334,No Failure
L56335,No Failure
M24016,No Failure
L56337,No Failure
H38572,No Failure
M24019,No Failure
H38574,No Failure
M24021,No Failure
M24022,No Failure
L56343,No Failure
L56344,No Failure
L56345,No Failure
M24026,No Failure
M24027,No Failure
H38582,No Failure
L56349,No Failure
L56350,No Failure
M24031,No Failure
L56352,No Failure
H38587,No Failure
L56354,Tool Wear Failure
L56355,Power Failure
L56356,No Failure
L56357,No Failure
L56358,No Failure
H38593,No Failure
L56360,No Failure
L56361,No Failure
M24042,No Failure
L56363,No Failure
L56364,No Failure
L56365,No Failure
L56366,No Failure
L56367,No Failure
L56368,No Failure
L56369,No Failure
M24050,No Failure
M24051,No Failure
L56372,No Failure
M24053,No Failure
L56374,No Failure
L56375,No Failure
L56376,No Failure
M24057,No Failure
M24058,No Failure
L56379,No Failure
M24060,No Failure
L56381,No Failure
L56382,No Failure
L56383,No Failure
L56384,No Failure
L56385,No Failure
M24066,No Failure
L56387,No Failure
L56388,No Failure
M24069,No Failure
M24070,No Failure
M24071,No Failure
L56392,No Failure
L56393,No Failure
L56394,No Failure
L56395,No Failure
H38630,No Failure
L56397,No Failure
L56398,No Failure
M24079,No Failure
L56400,No Failure
M24081,No Failure
M24082,No Failure
L56403,No Failure
L56404,No Failure
L56405,No Failure
L56406,No Failure
L56407,No Failure
M24088,No Failure
M24089,No Failure
L56410,No Failure
L56411,No Failure
L56412,No Failure
L56413,No Failure
L56414,No Failure
M24095,No Failure
L56416,No Failure
M24097,No Failure
M24098,No Failure
H38653,No Failure
M24100,No Failure
L56421,No Failure
M24102,No Failure
L56423,No Failure
L56424,No Failure
L56425,No Failure
L56426,No Failure
L56427,No Failure
M24108,No Failure
L56429,No Failure
H38664,No Failure
M24111,No Failure
M24112,No Failure
M24113,No Failure
L56434,No Failure
L56435,No Failure
L56436,No Failure
M24117,No Failure
H38672,No Failure
M24119,No Failure
L56440,No Failure
H38675,No Failure
M24122,No Failure
L56443,No Failure
M24124,No Failure
M24125,No Failure
L56446,No Failure
L56447,No Failure
L56448,No Failure
L56449,No Failure
L56450,No Failure
L56451,No Failure
L56452,No Failure
H38687,No Failure
L56454,No Failure
L56455,No Failure
L56456,No Failure
L56457,No Failure
H38692,No Failure
M24139,No Failure
H38694,No Failure
L56461,No Failure
M24142,No Failure
M24143,No Failure
L56464,No Failure
M24145,No Failure
L56466,No Failure
L56467,No Failure
L56468,No Failure
L56469,No Failure
L56470,No Failure
L56471,No Failure
L56472,No Failure
L56473,No Failure
L56474,No Failure
M24155,No Failure
H38710,No Failure
M24157,No Failure
L56478,No Failure
M24159,No Failure
L56480,No Failure
M24161,No Failure
M24162,No Failure
L56483,No Failure
L56484,No Failure
H38719,No Failure
M24166,No Failure
L56487,No Failure
L56488,No Failure
L56489,No Failure
L56490,No Failure
L56491,No Failure
H38726,No Failure
L56493,No Failure
M24174,No Failure
L56495,No Failure
H38730,No Failure
L56497,No Failure
L56498,No Failure
L56499,No Failure
L56500,No Failure
L56501,No Failure
M24182,No Failure
L56503,No Failure
L56504,No Failure
M24185,No Failure
L56506,No Failure
L56507,No Failure
H38742,No Failure
L56509,No Failure
M24190,No Failure
L56511,No Failure
M24192,No Failure
L56513,No Failure
L56514,No Failure
L56515,No Failure
L56516,No Failure
H38751,No Failure
H38752,No Failure
L56519,No Failure
H38754,No Failure
M24201,No Failure
H38756,No Failure
M24203,No Failure
L56524,No Failure
L56525,No Failure
M24206,No Failure
M24207,No Failure
L56528,No Failure
M24209,No Failure
L56530,No Failure
L56531,No Failure
L56532,No Failure
L56533,No Failure
M24214,No Failure
L56535,No Failure
L56536,No Failure
M24217,No Failure
L56538,No Failure
M24219,No Failure
L56540,No Failure
L56541,No Failure
M24222,No Failure
L56543,No Failure
L56544,No Failure
M24225,No Failure
L56546,No Failure
L56547,No Failure
L56548,No Failure
M24229,No Failure
H38784,No Failure
L56551,No Failure
L56552,No Failure
L56553,No Failure
M24234,No Failure
H38789,No Failure
H38790,No Failure
H38791,No Failure
L56558,No Failure
L56559,No Failure
L56560,No Failure
M24241,No Failure
L56562,No Failure
H38797,No Failure
M24244,No Failure
M24245,No Failure
M24246,No Failure
H38801,No Failure
M24248,No Failure
L56569,No Failure
M24250,No Failure
H38805,No Failure
L56572,No Failure
H38807,No Failure
L56574,No Failure
L56575,No Failure
L56576,No Failure
M24257,No Failure
H38812,No Failure
L56579,No Failure
L56580,No Failure
M24261,No Failure
L56582,No Failure
L56583,No Failure
L56584,No Failure
M24265,No Failure
M24266,No Failure
L56587,No Failure
H38822,No Failure
L56589,No Failure
M24270,No Failure
L56591,No Failure
L56592,No Failure
L56593,No Failure
L56594,Overstrain Failure
M24275,No Failure
M24276,No Failure
H38831,No Failure
L56598,No Failure
L56599,No Failure
L56600,No Failure
M24281,No Failure
L56602,No Failure
L56603,No Failure
M24284,No Failure
M24285,No Failure
L56606,No Failure
L56607,No Failure
H38842,No Failure
L56609,No Failure
L56610,No Failure
L56611,No Failure
L56612,No Failure
M24293,No Failure
L56614,No Failure
L56615,No Failure
L56616,No Failure
M24297,No Failure
M24298,No Failure
M24299,No Failure
M24300,No Failure
L56621,No Failure
M24302,No Failure
H38857,No Failure
L56624,No Failure
M24305,No Failure
H38860,No Failure
M24307,No Failure
L56628,No Failure
M24309,No Failure
M24310,No Failure
H38865,No Failure
M24312,No Failure
H38867,No Failure
L56634,No Failure
L56635,No Failure
L56636,No Failure
M24317,No Failure
L56638,No Failure
L56639,No Failure
M24320,No Failure
M24321,No Failure
L56642,No Failure
M24323,No Failure
L56644,No Failure
M24325,No Failure
L56646,No Failure
L56647,No Failure
L56648,No Failure
L56649,No Failure
H38884,No Failure
M24331,No Failure
M24332,No Failure
L56653,No Failure
M24334,No Failure
L56655,No Failure
M24336,No Failure
M24337,No Failure
L56658,No Failure
H38893,No Failure
M24340,No Failure
L56661,No Failure
H38896,No Failure
H38897,No Failure
L56664,No Failure
L56665,No Failure
M24346,No Failure
L56667,No Failure
M24348,No Failure
L56669,No Failure
M24350,No Failure
M24351,No Failure
L56672,No Failure
L56673,Overstrain Failure
L56674,No Failure
H38909,No Failure
M24356,No Failure
H38911,No Failure
H38912,No Failure
L56679,No Failure
L56680,No Failure
L56681,No Failure
L56682,No Failure
M24363,No Failure
L56684,No Failure
L56685,No Failure
H38920,No Failure
L56687,No Failure
L56688,No Failure
M24369,No Failure
M24370,No Failure
L56691,No Failure
L56692,No Failure
M24373,No Failure
L56694,No Failure
L56695,No Failure
L56696,No Failure
L56697,No Failure
L56698,No Failure
L56699,No Failure
L56700,No Failure
M24381,No Failure
M24382,No Failure
L56703,No Failure
H38938,No Failure
L56705,No Failure
M24386,No Failure
L56707,No Failure
M24388,No Failure
L56709,No Failure
H38944,No Failure
L56711,No Failure
L56712,No Failure
L56713,No Failure
L56714,No Failure
M24395,No Failure
L56716,No Failure
M24397,No Failure
L56718,No Failure
L56719,No Failure
M24400,No Failure
M24401,No Failure
L56722,No Failure
M24403,No Failure
L56724,No Failure
L56725,No Failure
M24406,No Failure
L56727,No Failure
L56728,No Failure
M24409,No Failure
M24410,No Failure
L56731,No Failure
M24412,No Failure
L56733,No Failure
M24414,No Failure
H38969,No Failure
L56736,No Failure
M24417,No Failure
M24418,No Failure
L56739,No Failure
L56740,No Failure
L56741,No Failure
M24422,No Failure
M24423,No Failure
L56744,No Failure
M24425,No Failure
L56746,No Failure
L56747,No Failure
L56748,No Failure
M24429,No Failure
L56750,No Failure
L56751,No Failure
M24432,No Failure
L56753,No Failure
H38988,No Failure
M24435,No Failure
L56756,Tool Wear Failure
M24437,No Failure
L56758,No Failure
L56759,No Failure
M24440,No Failure
L56761,No Failure
M24442,No Failure
L56763,No Failure
L56764,No Failure
M24445,No Failure
L56766,No Failure
M24447,No Failure
H39002,No Failure
L56769,No Failure
M24450,No Failure
L56771,No Failure
L56772,No Failure
L56773,No Failure
L56774,No Failure
H39009,No Failure
L56776,No Failure
L56777,No Failure
L56778,No Failure
L56779,No Failure
M24460,No Failure
L56781,No Failure
L56782,No Failure
M24463,No Failure
H39018,No Failure
M24465,No Failure
L56786,No Failure
L56787,No Failure
M24468,No Failure
L56789,No Failure
L56790,No Failure
L56791,No Failure
M24472,No Failure
L56793,Power Failure
M24474,No Failure
M24475,No Failure
L56796,No Failure
L56797,No Failure
L56798,No Failure
M24479,No Failure
L56800,No Failure
M24481,No Failure
L56802,No Failure
L56803,No Failure
H39038,No Failure
M24485,No Failure
M24486,No Failure
M24487,No Failure
H39042,No Failure
H39043,No Failure
L56810,No Failure
L56811,No Failure
M24492,No Failure
H39047,No Failure
L56814,No Failure
L56815,No Failure
L56816,No Failure
L56817,No Failure
H39052,No Failure
L56819,No Failure
L56820,No Failure
L56821,No Failure
L56822,No Failure
L56823,No Failure
L56824,No Failure
L56825,No Failure
L56826,No Failure
L56827,No Failure
L56828,No Failure
H39063,No Failure
M24510,No Failure
M24511,No Failure
M24512,No Failure
L56833,Overstrain Failure
L56834,Overstrain Failure
H39069,No Failure
L56836,No Failure
L56837,No Failure
L56838,No Failure
L56839,Overstrain Failure
M24520,No Failure
H39075,No Failure
M24522,No Failure
L56843,Overstrain Failure
L56844,Overstrain Failure
L56845,No Failure
M24526,No Failure
L56847,Overstrain Failure
L56848,No Failure
L56849,No Failure
L56850,No Failure
L56851,No Failure
H39086,No Failure
M24533,No Failure
L56854,No Failure
M24535,No Failure
L56856,No Failure
L56857,No Failure
M24538,No Failure
L56859,No Failure
L56860,No Failure
M24541,No Failure
L56862,No Failure
M24543,No Failure
H39098,No Failure
L56865,No Failure
L56866,No Failure
M24547,No Failure
L56868,No Failure
L56869,No Failure
M24550,No Failure
L56871,No Failure
M24552,No Failure
L56873,No Failure
L56874,No Failure
L56875,No Failure
L56876,No Failure
M24557,No Failure
L56878,No Failure
L56879,No Failure
M24560,No Failure
L56881,No Failure
L56882,No Failure
L56883,No Failure
L56884,No Failure
L56885,No Failure
M24566,No Failure
L56887,No Failure
L56888,No Failure
M24569,No Failure
L56890,No Failure
H39125,No Failure
M24572,No Failure
L56893,No Failure
L56894,No Failure
L56895,No Failure
H39130,No Failure
L56897,No Failure
L56898,No Failure
L56899,No Failure
M24580,No Failure
L56901,No Failure
H39136,No Failure
L56903,No Failure
M24584,No Failure
M24585,No Failure
L56906,No Failure
L56907,No Failure
L56908,No Failure
L56909,No Failure
L56910,No Failure
L56911,No Failure
L56912,No Failure
M24593,No Failure
H39148,No Failure
L56915,No Failure
M24596,No Failure
L56917,No Failure
L56918,No Failure
L56919,No Failure
M24600,No Failure
L56921,No Failure
L56922,No Failure
L56923,No Failure
L56924,No Failure
L56925,No Failure
L56926,No Failure
L56927,No Failure
M24608,No Failure
H39163,No Failure
L56930,No Failure
L56931,No Failure
L56932,No Failure
L56933,No Failure
M24614,No Failure
H39169,No Failure
L56936,No Failure
M24617,No Failure
L56938,Tool Wear Failure
L56939,No Failure
M24620,No Failure
L56941,No Failure
L56942,No Failure
M24623,No Failure
L56944,Power Failure
L56945,No Failure
H39180,No Failure
L56947,No Failure
L56948,No Failure
L56949,No Failure
H39184,No Failure
M24631,No Failure
L56952,No Failure
L56953,No Failure
H39188,No Failure
M24635,No Failure
M24636,No Failure
L56957,No Failure
H39192,No Failure
L56959,No Failure
M24640,No Failure
L56961,No Failure
